id,uuid,title,author,year,journal,volume,issue,url,publisher,discipline
lit/468490,fcf0cd2b-7871-3745-b296-5d3614fdd939,"Forest and Trees: Or, the Sense at the Surface",Josephine Miles,1972,New Literary History,4,1,jstor.org/stable/468490,Johns Hopkins University Press,Literature
lit/437384,2a8e14b5-8043-3514-9b36-fe8edb2425e3,An Unremarked Group of Wycliffite Sermons in Latin,Christina von Nolcken,1986,Modern Philology,83,3,jstor.org/stable/437384,University of Chicago Press,Literature
lit/23256759,da5baafa-a3c5-3f2f-8125-84b918528268,"""THE BALANCE OF SEPARATENESS AND COMMUNICATION"": COSMOPOLITAN ETHICS IN GEORGE ELIOT'S ""DANIEL DERONDA""",THOMAS ALBRECHT,2012,ELH,79,2,jstor.org/stable/23256759,The Johns Hopkins University Press,Literature
lit/457417,25efc495-4db6-37d3-901c-178af62c188f,Elizabethan Drama and the Works of Smollett,Lee Monroe Ellison,1929,PMLA,44,3,jstor.org/stable/457417,Modern Language Association,Literature
lit/3713280,,"""Gentleness and Nobility""; The Authorship and Source",C. F. Tucker Brooke,1911,The Modern Language Review,6,4,jstor.org/stable/3713280,Modern Humanities Research Association,Literature
lit/1261508,4f981325-1a6a-3893-88e9-2bdec560c9ff,"Calvinism and Cosmic Evil in ""Moby-Dick""","T. Walter Herbert, Jr.",1969,PMLA,84,6,jstor.org/stable/1261508,Modern Language Association,Literature
lit/508285,,An Earlier and a Later Rolliad,Raymond D. Havens,1927,The Review of English Studies,3,10,jstor.org/stable/508285,Oxford University Press,Literature
lit/24769488,741f9048-3bfc-34d4-bd80-153ee4bf98bf,"On ""Nationalism and the Imagination""",JEAN FRANCO,2014,PMLA,129,3,jstor.org/stable/24769488,Modern Language Association,Literature
lit/1344008,c9c40871-3f18-34d8-9327-acd86b4baa03,"Kiss the Baby Goodbye: ""Kowhaiwhai"" and Aesthetics in Aotearoa New Zealand",Nicholas Thomas,1995,Critical Inquiry,22,1,jstor.org/stable/1344008,The University of Chicago Press,Literature
lit/10.1086/598700,4efe46dd-1b31-3965-aca4-1b7130e12f92,Introduction: Thought Pieces for Elissa Weaver,Rebecca West,2009,Modern Philology,106,4,jstor.org/stable/10.1086/598700,The University of Chicago Press,Literature
lit/823252,85b91dcb-8299-318f-8c11-00683964742b,The Sweatshop Sublime,Bruce Robbins,2002,PMLA,117,1,jstor.org/stable/823252,Modern Language Association,Literature
lit/2872516,,"The Immortality of the Natural: Keats' ""Ode to a Nightingale""",Andrew J. Kappel,1978,ELH,45,2,jstor.org/stable/2872516,Johns Hopkins University Press,Literature
lit/458676,11814d04-7fce-36e8-a6e8-1fdec9fbdeac,Eighteenth-Century English Reactions to the Nouvelle Héloïse,James H. Warner,1937,PMLA,52,3,jstor.org/stable/458676,Modern Language Association,Literature
lit/469071,00180b81-ee32-37e9-b284-9aed37ec0ef9,The Failure of the Interpreting Class or Intellectuals in the Two Germanies,Wolf Lepenies,1991,New Literary History,22,4,jstor.org/stable/469071,Johns Hopkins University Press,Literature
lit/3717497,,A German Short Story and Its Source,W. Morel,1946,The Modern Language Review,41,1,jstor.org/stable/3717497,Modern Humanities Research Association,Literature
lit/3731564,,"Sarraute, Auden, and the Great Tall Tailor",Valerie Minogue,1989,The Modern Language Review,84,2,jstor.org/stable/3731564,Modern Humanities Research Association,Literature
lit/434518,7dae3592-200e-39ba-9e75-c658c7f80ef0,"Clough's ""Love and Reason""","Frederick Mulhauser, Jr.",1945,Modern Philology,42,3,jstor.org/stable/434518,University of Chicago Press,Literature
lit/3070604,,"'Comfortable Doctrine': ""Twelfth Night"" and the Trinity",Paul Dean,2001,The Review of English Studies,52,208,jstor.org/stable/3070604,Oxford University Press,Literature
lit/1342911,4891fa68-7084-3d53-a71a-6adad43c2fb9,Texts Are Made and Not Given: A Response to a Critique,Edward Wasiolek,1975,Critical Inquiry,2,2,jstor.org/stable/1342911,The University of Chicago Press,Literature
lit/3737490,99871304-d1f1-3352-96a0-e9d4b650685d,Ted Hughes and the Minotaur Complex,David Berry,2002,The Modern Language Review,97,3,jstor.org/stable/3737490,Modern Humanities Research Association,Literature
lit/2871736,,Shelley's Failure in Charles I,Walter Francis Wright,1941,ELH,8,1,jstor.org/stable/2871736,Johns Hopkins University Press,Literature
lit/41616855,44a90d15-85f6-3aa1-80b9-ca9d89f96cbf,"""The Letter of Richard Wyche"": An Interrogation Narrative",RICHARD WYCHE;CHRISTOPHER G. BRADLEY,2012,PMLA,127,3,jstor.org/stable/41616855,Modern Language Association,Literature
lit/20057799,931f7b35-cc70-3e9b-86da-4713389571e1,The Ode as an Oratorical Genre,Yuri Tynianov;Ann Shukman,2003,New Literary History,34,3,jstor.org/stable/20057799,Johns Hopkins University Press,Literature
lit/434871,5fead3fa-834a-3f46-992e-2b0b1b55d4b6,"The Date of ""Bussy D'Ambois""",Elias Schwartz,1961,Modern Philology,59,2,jstor.org/stable/434871,University of Chicago Press,Literature
lit/3722646,,Sixteenth-Century Topical Theory: Some Spanish and Italian Views,M. J. Woods,1968,The Modern Language Review,63,1,jstor.org/stable/3722646,Modern Humanities Research Association,Literature
lit/3736626,,"Ritual in Branch XVII of the ""Roman de Renart (mort et procession Renart)"": A Key to a Carnivalesque Reading of the Texts?",Alison J. Williams,2000,The Modern Language Review,95,4,jstor.org/stable/3736626,Modern Humanities Research Association,Literature
lit/23489300,0478e081-43df-32c2-9672-5336df5d3dcc,"Globality, Difference, and the International Turn in Ecocriticism",URSULA K. HEISE,2013,PMLA,128,3,jstor.org/stable/23489300,Modern Language Association,Literature
lit/3713034,,"Notes on ""A Knack to Know an Honest Man""",J. Le Gay Brereton,1912,The Modern Language Review,7,2,jstor.org/stable/3713034,Modern Humanities Research Association,Literature
lit/10.1086/673223,6500f510-ca0b-3028-bdc0-1a014da9df0f,The Refugee Speaks of Parvenus and Their Beautiful Illusions: A Rediscovered 1934 Text by Hannah Arendt,Haun Saussy,2013,Critical Inquiry,40,1,jstor.org/stable/10.1086/673223,The University of Chicago Press,Literature
lit/512342,,"Thomas Nashe, Robert Cotton the Antiquary, and The Terrors of the Night",C. G. Harlow,1961,The Review of English Studies,12,45,jstor.org/stable/512342,Oxford University Press,Literature
lit/462664,ff94621d-6a6b-3490-bfe7-40a4507f44d9,Borders of Language: Kristeva's Critique of Lacan,Shuli Barzilai,1991,PMLA,106,2,jstor.org/stable/462664,Modern Language Association,Literature
lit/2871796,,The Trap of Time in Emily Dickinson's Poetry,Charles R. Anderson,1959,ELH,26,3,jstor.org/stable/2871796,Johns Hopkins University Press,Literature
lit/10.1086/659349,e42afcf3-1804-3fca-b583-75315d8217de,"Michel Foucault, Jean Le Bitoux, and the Gay Science Lost and Found: An Introduction",David M. Halperin,2011,Critical Inquiry,37,3,jstor.org/stable/10.1086/659349,The University of Chicago Press,Literature
lit/2872899,,"""Nothing Sooner Broke"": Donne's Songs and Sonets as Self-Consuming Artifact",Tilottama Rajan,1982,ELH,49,4,jstor.org/stable/2872899,Johns Hopkins University Press,Literature
lit/509970,,Correspondence,F. T. Bowers;William S. Clark,1938,The Review of English Studies,14,55,jstor.org/stable/509970,Oxford University Press,Literature
lit/3661444,,"""The Review of English Studies"" Prize Essay: The Sheridans at Work: A Recovered Drury Lane Revisal of 1808",Tom Lockwood,2004,The Review of English Studies,55,221,jstor.org/stable/3661444,Oxford University Press,Literature
lit/2872183,,"The Post-Romantic Imagination: Adam Bede, Wordsworth and Milton",U. C. Knoepflmacher,1967,ELH,34,4,jstor.org/stable/2872183,Johns Hopkins University Press,Literature
lit/432848,89bb5226-60c0-3fe3-b2f9-4c99de7af906,Concerning Ms. 2-G-5 of the Palace Library at Madrid,K. Pietsch,1913,Modern Philology,11,1,jstor.org/stable/432848,University of Chicago Press,Literature
lit/463518,5604ad3f-09fa-398f-a7f1-3cb01f15b005,Henry James's Oblique Possession: Plottings of Desire and Mastery in The American Scene,Gert Buelens,2001,PMLA,116,2,jstor.org/stable/463518,Modern Language Association,Literature
lit/1343926,e1a64bc6-5854-35d7-a496-602e9c3eef98,Christopher Caudwell,E. P. Thompson,1995,Critical Inquiry,21,2,jstor.org/stable/1343926,The University of Chicago Press,Literature
lit/463297,9038ebd4-b965-3fd4-8ceb-5ac10c337a82,Two Cheers for Professionalizing Graduate Students,Gerald Graff,2000,PMLA,115,5,jstor.org/stable/463297,Modern Language Association,Literature
lit/469327,0d515c58-56c8-328e-afae-23480953ecff,Of Living Machines and Living-Machines: Blade Runner and the Terminal Genre,William Fisher,1988,New Literary History,20,1,jstor.org/stable/469327,Johns Hopkins University Press,Literature
lit/508702,,Bibliographical Aspects of Some Stuart Dramatic Manuscripts,C. J. Sisson,1925,The Review of English Studies,1,4,jstor.org/stable/508702,Oxford University Press,Literature
lit/459240,597e4e20-71d5-3899-b802-8be423171775,A Caveat for Critics against Invoking Elizabethan Psychology,Louise C. Turner Forest,1946,PMLA,61,3,jstor.org/stable/459240,Modern Language Association,Literature
lit/2872145,,Spenser's Syncretistic Religious Imagery,James E. Phillips,1969,ELH,36,1,jstor.org/stable/2872145,Johns Hopkins University Press,Literature
lit/20057905,dcc0cbea-d27f-3743-b85b-18361305132c,"""Le cadavre exquis"": The Origins of Tragic Drama in Racine's ""Bajazet""",Sanja Perovic,2005,New Literary History,36,3,jstor.org/stable/20057905,Johns Hopkins University Press,Literature
lit/514864,,Spenser's Conception of Courtesy and the Design of the Faerie Queene,Gerald Morgan,1981,The Review of English Studies,32,125,jstor.org/stable/514864,Oxford University Press,Literature
lit/3715353,,Old English Notes,W. J. Sedgefield,1931,The Modern Language Review,26,1,jstor.org/stable/3715353,Modern Humanities Research Association,Literature
lit/463349,2b2e7563-4880-34f8-84de-90bb351b1a1d,"1939-40: Of Virginia Woolf, Gramophones, and Fascism",Michele Pridmore-Brown,1998,PMLA,113,3,jstor.org/stable/463349,Modern Language Association,Literature
lit/3737807,d0e04242-48d7-3858-9c49-9eb6df01b80d,Performance and Literacy in Medieval Welsh Poetry,Patrick K. Ford,2005,The Modern Language Review,100,4,jstor.org/stable/3737807,Modern Humanities Research Association,Literature
lit/508557,,The Belle's Stratagem,R. Crompton Rhodes,1929,The Review of English Studies,5,18,jstor.org/stable/508557,Oxford University Press,Literature
lit/2871562,,The Trojan Background of the Troilus,Robert D. Mayo,1942,ELH,9,4,jstor.org/stable/2871562,Johns Hopkins University Press,Literature
lit/508802,,The Dates of Hamlet and Marston's The Malcontent,Harold R. Walley,1933,The Review of English Studies,9,36,jstor.org/stable/508802,Oxford University Press,Literature
lit/517151,,Joseph Addison and the Authorship of 'The Play House',Christopher Edwards,1983,The Review of English Studies,34,133,jstor.org/stable/517151,Oxford University Press,Literature
lit/2871669,,The Egoist and the Willow Pattern,Robert D. Mayo,1942,ELH,9,1,jstor.org/stable/2871669,Johns Hopkins University Press,Literature
lit/2872283,,The Framework of Shamela,Eric Rothstein,1968,ELH,35,3,jstor.org/stable/2872283,Johns Hopkins University Press,Literature
lit/20057481,e4ea68d5-017c-3030-b346-97830a0f3f05,Biblical Revisionism,Leslie Brisman,1998,New Literary History,29,2,jstor.org/stable/20057481,Johns Hopkins University Press,Literature
lit/456766,942fb1b2-cfaf-3782-8584-fb9442080e65,Parataxis in Provençal,William Pierce Shepard,1906,PMLA,21,3,jstor.org/stable/456766,Modern Language Association,Literature
lit/438784,237ef322-6ae2-325d-972d-098db84c4ab4,Judge Bridoye's Ursine Litigations,Theodore Ziolkowski,1995,Modern Philology,92,3,jstor.org/stable/438784,University of Chicago Press,Literature
lit/10.5699/modelangrevi.111.1.0183,eb831583-f371-38b4-81d0-69ebef73c445,Songs of Innocence and Experience: Michael Haneke's Cinematic Visions of Childhood,Alexandra Lloyd,2016,The Modern Language Review,111,1,jstor.org/stable/10.5699/modelangrevi.111.1.0183,Modern Humanities Research Association,Literature
lit/3713683,,"The Sources of Hebbel's ""Agnes Bernauer."" III",Agnes Löwenstein,1912,The Modern Language Review,7,3,jstor.org/stable/3713683,Modern Humanities Research Association,Literature
lit/433494,91242b7e-05cb-37f3-ae7d-68d8daad2b0b,"""Le Double mont"" in French Renaissance Poetry",Paul Shorey,1921,Modern Philology,19,2,jstor.org/stable/433494,University of Chicago Press,Literature
lit/434231,bd847963-d5ca-3ee2-a5b5-d4ef1c9703d7,Levation Prayers in Middle English Verse,Rossell Hope Robbins,1942,Modern Philology,40,2,jstor.org/stable/434231,University of Chicago Press,Literature
lit/25486129,87a3f3e1-04e9-3f1a-a5b9-0d1477dc9044,Reinventing Retirement,Constance B. Hieatt,2004,PMLA,119,5,jstor.org/stable/25486129,Modern Language Association,Literature
lit/20057991,d3d1e1e5-0e4e-346b-a9f8-844cd2114041,Intermediation: The Pursuit of a Vision,N. Katherine Hayles,2007,New Literary History,38,1,jstor.org/stable/20057991,Johns Hopkins University Press,Literature
lit/20057721,c128a6e5-21df-3ed2-8d94-c16aa8219fe8,Anonymity's Subject: James I and the Debate over the Oath of Allegiance,Marcy L. North,2002,New Literary History,33,2,jstor.org/stable/20057721,Johns Hopkins University Press,Literature
lit/24542569,5663cc01-5811-383a-880e-c8803529962a,Poetry's Media,Thomas H. Ford,2013,New Literary History,44,3,jstor.org/stable/24542569,The Johns Hopkins University Press,Literature
lit/2871910,,Moll's Muddle: Defoe's use of Irony in Moll Flanders,Howard L. Koonce,1963,ELH,30,4,jstor.org/stable/2871910,Johns Hopkins University Press,Literature
lit/10.5699/modelangrevi.106.3.0926,edd5f716-939f-351d-919c-1d25ac0e4dda,Review Article,Rebecca Braun,2011,The Modern Language Review,106,3,jstor.org/stable/10.5699/modelangrevi.106.3.0926,Modern Humanities Research Association,Literature
lit/460131,28d91eb5-f2c8-3103-85d5-8157ee2df521,Thoreau's Feminine Foe,Walter Harding,1954,PMLA,69,1,jstor.org/stable/460131,Modern Language Association,Literature
lit/3714970,,"Boccaccio's Titles and the Meaning of ""Corbaccio""",V. M. Jeffery,1933,The Modern Language Review,28,2,jstor.org/stable/3714970,Modern Humanities Research Association,Literature
lit/10.5699/modelangrevi.107.1.0300,ab444130-5912-3ee9-bbb6-f234f09a678b,Review Article,John L. Flood,2012,The Modern Language Review,107,1,jstor.org/stable/10.5699/modelangrevi.107.1.0300,Modern Humanities Research Association,Literature
lit/3714781,,Gaimar and the Edgar-ÆlfÐryÐ Story,A. Bell,1926,The Modern Language Review,21,3,jstor.org/stable/3714781,Modern Humanities Research Association,Literature
lit/457555,f588854b-44dc-3c98-a2f0-daff04f58828,Interpreting a Spenser-Harvey Letter,James H. Hewlett,1927,PMLA,42,4,jstor.org/stable/457555,Modern Language Association,Literature
lit/823209,dbf0e6b7-5b0d-3556-a9b5-08c54bc23693,Shifting Shakespeare,Martin Orkin,2003,PMLA,118,1,jstor.org/stable/823209,Modern Language Association,Literature
lit/20057944,c7e88464-01e8-3695-8e50-3ec3bbfef1b3,A Promise (Over)heard in Lyric,Lisa Lai-ming Wong,2006,New Literary History,37,2,jstor.org/stable/20057944,Johns Hopkins University Press,Literature
lit/432544,75ae4359-74a3-3e72-97c9-b1ce13c3bfa5,"The Actual Force of the French ""ne""","Charles C. Clarke, Jr.",1904,Modern Philology,2,2,jstor.org/stable/432544,University of Chicago Press,Literature
lit/3730677,,"Christa Wolf's ""Sommerstück"": An Intensified June Afternoon",Peter Graves,1992,The Modern Language Review,87,2,jstor.org/stable/3730677,Modern Humanities Research Association,Literature
lit/10.1086/589484,ded6725f-0d23-3a48-9f80-c443133124ea,Voices of the Munich Pact,Kate McLoughlin,2008,Critical Inquiry,34,3,jstor.org/stable/10.1086/589484,The University of Chicago Press,Literature
lit/10.1086/681786,ef3b82bf-7574-32a2-a15e-5ac89b2ec486,"Masked Protest in the Age of Austerity: State Violence, Anonymous Bodies, and Resistance “In the Red”",Jennifer B. Spiegel,2015,Critical Inquiry,41,4,jstor.org/stable/10.1086/681786,The University of Chicago Press,Literature
lit/3713283,,An Anglo-French Life of St Osith,A. T. Baker,1911,The Modern Language Review,6,4,jstor.org/stable/3713283,Modern Humanities Research Association,Literature
lit/3714642,,"""Beowulf,"" II. 1086-1088",R. A. Williams,1927,The Modern Language Review,22,3,jstor.org/stable/3714642,Modern Humanities Research Association,Literature
lit/1343071,20f3404c-1844-3109-87c1-45d7943390e6,Hope in the Past: On Walter Benjamin,Peter Szondi;Harvey Mendelsohn,1978,Critical Inquiry,4,3,jstor.org/stable/1343071,The University of Chicago Press,Literature
lit/460083,9cae662a-d955-3b11-ad50-52aeb92763e1,Le Temps chez Apollinaire,Robert Champigny,1952,PMLA,67,2,jstor.org/stable/460083,Modern Language Association,Literature
lit/458824,582d7de9-4cf7-3448-91ab-4be39e590d24,A Check-List of Original Neo-Latin Dramas by Continental Writers Printed before 1650,Leicester Bradner,1943,PMLA,58,3,jstor.org/stable/458824,Modern Language Association,Literature
lit/3727494,,"Words and Deeds in the ""Novellino"": An Analysis of the First Tale",Joan Hall,1982,The Modern Language Review,77,1,jstor.org/stable/3727494,Modern Humanities Research Association,Literature
lit/434570,1878ac28-3bba-373c-98f6-891ea9168ac7,"Contemporary Criticism of the Plays of Dumas Fils, 1852-1869",Bernard Weinberg,1940,Modern Philology,37,3,jstor.org/stable/434570,University of Chicago Press,Literature
